TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,X,Y
Break and Enter Commercial,2016,5,19,0.0,4.0,1XX W 4TH AVE,Mount Pleasant,492110.96,5457196.27
Theft of Vehicle,2016,6,19,22.0,0.0,21XX W 6TH AVE,Kitsilano,488872.14,5457078.86
Break and Enter Commercial,2016,7,3,18.0,26.0,1XX W 2ND AVE,Mount Pleasant,492176.63,5457402.33
Break and Enter Commercial,2016,12,12,21.0,40.0,1XX W 1ST AVE,Mount Pleasant,492194.25,5457516.02
Mischief,2016,9,11,13.0,26.0,21XX WALL ST,Grandview-Woodland,495526.94,5459307.59
Break and Enter Commercial,2016,4,8,1.0,30.0,1XX W 1ST AVE,Mount Pleasant,492117.64,5457496.95
Break and Enter Residential/Other,2016,1,4,20.0,0.0,72XX BEECHWOOD ST,Kerrisdale,488612.78,5451936.5
Break and Enter Commercial,2016,6,24,13.0,6.0,1XX W 1ST AVE,Mount Pleasant,492106.56,5457497.4
Theft from Vehicle,2016,7,28,0.0,0.0,5X W 11TH AVE,Mount Pleasant,492284.3,5456500.61
Break and Enter Commercial,2016,5,13,5.0,13.0,1XX W 1ST AVE,Mount Pleasant,492106.56,5457497.4
Mischief,2016,4,18,8.0,46.0,14XX COMOX ST,West End,490214.05,5459177.4
Break and Enter Commercial,2016,2,8,2.0,53.0,1XX W 1ST AVE,Mount Pleasant,492106.56,5457497.4
Break and Enter Commercial,2016,11,6,7.0,0.0,1XX W 14TH AVE,Mount Pleasant,492091.07,5456205.33
Theft from Vehicle,2016,7,21,20.0,0.0,5X W 11TH AVE,Mount Pleasant,492284.3,5456500.61
Other Theft,2016,11,4,19.0,7.0,7XX GRANVILLE ST,Central Business District,491394.12,5458844.26
Other Theft,2016,10,29,15.0,40.0,7XX GRANVILLE ST,Central Business District,491394.12,5458844.26
Break and Enter Commercial,2016,3,25,12.0,18.0,1XX UNION ST,Central Business District,492627.74,5458332.5
Break and Enter Commercial,2016,6,18,5.0,22.0,1XX TERMINAL AVE,Central Business District,492697.77,5457806.23
Break and Enter Commercial,2016,1,13,0.0,34.0,1XX TERMINAL AVE,Central Business District,492697.77,5457806.23
Theft from Vehicle,2016,8,5,21.0,30.0,6XX NELSON ST,Central Business District,491081.69,5458470.76
Break and Enter Commercial,2016,12,29,7.0,26.0,1XX SWITCHMEN ST,Mount Pleasant,492590.04,5457598.77
Break and Enter Commercial,2016,3,25,12.0,37.0,1XX ROBSON ST,Central Business District,491703.69,5458334.09
Break and Enter Commercial,2016,4,18,17.0,15.0,1XX PRINCESS AVE,Strathcona,493350.47,5459011.18
Mischief,2016,7,23,7.0,30.0,14XX COMOX ST,West End,490189.14,5459215.11
Break and Enter Commercial,2016,10,1,3.0,45.0,1XX POWELL ST,Central Business District,492697.02,5458939.75
Break and Enter Commercial,2016,1,25,3.0,14.0,1XX POWELL ST,Central Business District,492640.95,5458941.42
Theft of Vehicle,2016,6,4,22.0,0.0,21XX YORK AVE,Kitsilano,488818.32,5457672.4
Mischief,2016,2,20,8.0,51.0,14XX COMOX ST,West End,490189.14,5459215.11
Break and Enter Commercial,2016,4,15,2.0,5.0,1XX ONTARIO PL,Sunset,492594.13,5453314.9
Break and Enter Commercial,2016,11,23,9.0,0.0,1XX MILROSS AVE,Central Business District,492709.83,5458143.2
Break and Enter Residential/Other,2016,7,20,2.0,0.0,71XX QUEBEC ST,Sunset,492422.98,5451863.32
Mischief,2016,5,7,15.0,38.0,22XX BLENHEIM ST,Kitsilano,487072.67,5457109.89
Theft from Vehicle,2016,3,19,18.0,0.0,5X W 11TH AVE,Mount Pleasant,492284.3,5456500.61
Break and Enter Commercial,2016,10,21,11.0,42.0,1XX MILROSS AVE,Central Business District,492707.38,5458143.28
Break and Enter Commercial,2016,2,8,7.0,13.0,1XX MILROSS AVE,Central Business District,492707.38,5458143.28
Break and Enter Residential/Other,2016,11,24,8.0,30.0,71XX ONTARIO ST,Oakridge,492274.44,5451926.36
Break and Enter Commercial,2016,5,4,3.0,30.0,1XX MILROSS AVE,Central Business District,492611.25,5458146.48
Break and Enter Commercial,2016,1,3,13.0,30.0,1XX MCLEAN DR,Grandview-Woodland,494619.41,5458961.72
Mischief,2016,4,22,4.0,58.0,14XX E 1ST AVE,Grandview-Woodland,494520.32,5457437.69
Break and Enter Commercial,2016,1,14,10.0,58.0,1XX MCLEAN DR,Grandview-Woodland,494610.52,5458970.31
Break and Enter Commercial,2016,2,19,20.0,0.0,1XX LAKEWOOD DR,Grandview-Woodland,495510.92,5458944.84
Break and Enter Commercial,2016,5,10,0.0,0.0,1XX KEEFER ST,Central Business District,492720.57,5458535.47
Break and Enter Commercial,2016,11,10,14.0,17.0,1XX KEEFER ST,Central Business District,492720.27,5458526.33
Break and Enter Commercial,2016,10,31,11.0,46.0,1XX KEEFER ST,Central Business District,492720.27,5458526.33
Break and Enter Commercial,2016,10,24,11.0,30.0,1XX KEEFER ST,Central Business District,492720.27,5458526.33
Mischief,2016,12,30,19.0,0.0,14XX DAVIE ST,West End,490081.41,5459003.6
Theft of Vehicle,2016,1,28,10.0,45.0,22XX CAMBIE ST,Mount Pleasant,491656.68,5456919.97
Mischief,2016,5,7,10.0,56.0,14XX DAVIE ST,West End,490079.7,5459005.25
Break and Enter Commercial,2016,10,21,17.0,54.0,1XX KEEFER ST,Central Business District,492720.27,5458526.33
Break and Enter Commercial,2016,10,20,0.0,0.0,1XX KEEFER ST,Central Business District,492720.27,5458526.33
Break and Enter Commercial,2016,10,6,0.0,10.0,1XX KEEFER ST,Central Business District,492720.27,5458526.33
Break and Enter Commercial,2016,10,1,9.0,43.0,1XX KEEFER ST,Central Business District,492720.27,5458526.33
Theft of Vehicle,2016,7,18,19.0,0.0,22XX CAROLINA ST,Mount Pleasant,493383.49,5456942.32
Other Theft,2016,3,10,19.0,50.0,11XX W BROADWAY AVE,Fairview,490488.61,5456749.18
Break and Enter Commercial,2016,5,19,3.0,17.0,1XX KEEFER ST,Central Business District,492710.7,5458535.79
Break and Enter Commercial,2016,12,12,2.0,25.0,1XX KEEFER ST,Central Business District,492710.44,5458526.65
Break and Enter Residential/Other,2016,7,29,15.0,30.0,71XX FLEMING ST,Victoria-Fraserview,494608.9,5451832.63
Break and Enter Commercial,2016,9,10,0.0,40.0,1XX KEEFER ST,Central Business District,492579.94,5458506.93
Theft from Vehicle,2016,6,12,15.0,25.0,11XX ALBERNI ST,West End,490894.95,5459283.89
Break and Enter Commercial,2016,4,11,4.0,55.0,1XX KEEFER PL,Central Business District,492128.66,5458561.36
Break and Enter Commercial,2016,3,18,9.0,0.0,1XX KEEFER PL,Central Business District,492124.94,5458571.59
Break and Enter Commercial,2016,8,3,18.0,20.0,1XX KEEFER PL,Central Business District,492123.79,5458571.85
Break and Enter Commercial,2016,6,21,19.0,30.0,1XX KEEFER PL,Central Business District,492123.79,5458571.85
Mischief,2016,2,6,19.0,0.0,14XX E PENDER ST,Grandview-Woodland,494535.65,5458618.31
Mischief,2016,6,26,1.0,18.0,22XX DUNDAS ST,Grandview-Woodland,495729.57,5459113.34
Break and Enter Commercial,2016,11,28,4.0,45.0,1XX KEEFER PL,Central Business District,492116.17,5458564.21
Break and Enter Commercial,2016,6,23,7.0,38.0,1XX GEORGIA VIA,Central Business District,492370.52,5458279.12
Break and Enter Commercial,2016,9,16,10.0,45.0,1XX E WATERFRONT RD,Central Business District,492780.53,5459129.73
Break and Enter Commercial,2016,10,21,17.0,0.0,1XX E PENDER ST,Central Business District,492674.0,5458628.29
Break and Enter Commercial,2016,2,10,16.0,15.0,1XX E PENDER ST,Central Business District,492674.0,5458628.29
Mischief,2016,5,26,20.0,29.0,22XX E 44TH AVE,Victoria-Fraserview,495577.52,5453064.16
Break and Enter Commercial,2016,10,25,2.0,30.0,1XX E PENDER ST,Central Business District,492650.32,5458638.36
Theft from Vehicle,2016,4,28,22.0,0.0,5X W 17TH AVE,Riley Park,492280.55,5455889.79
Mischief,2016,3,15,20.0,30.0,22XX E 42ND AVE,Victoria-Fraserview,495520.71,5453249.07
Theft from Vehicle,2016,10,14,18.0,0.0,5X SW MARINE DR,Marpole,492172.31,5451083.74
Theft from Vehicle,2016,7,10,18.0,45.0,80XX OSLER ST,Marpole,490420.92,5451106.0
Break and Enter Commercial,2016,7,15,0.0,0.0,1XX E PENDER ST,Central Business District,492633.16,5458639.02
Theft from Vehicle,2016,3,26,15.0,45.0,5X STANLEY PARK CSWY,Stanley Park,490067.5,5460237.65
Break and Enter Commercial,2016,6,11,22.0,32.0,1XX E PENDER ST,Central Business District,492629.72,5458639.16
Theft of Vehicle,2016,8,16,22.0,30.0,22XX E 25TH AVE,Kensington-Cedar Cottage,495705.42,5455034.95
Break and Enter Commercial,2016,5,7,21.0,0.0,1XX E PENDER ST,Central Business District,492612.21,5458630.68
Break and Enter Commercial,2016,9,20,10.0,6.0,1XX E PENDER ST,Central Business District,492602.26,5458640.22
Break and Enter Commercial,2016,7,24,2.0,44.0,1XX E PENDER ST,Central Business District,492595.39,5458640.48
Break and Enter Commercial,2016,5,30,4.0,59.0,1XX E PENDER ST,Central Business District,492591.61,5458631.48
Theft from Vehicle,2016,3,30,16.0,0.0,10XX W WATERFRONT RD,Central Business District,491527.9,5459518.31
Theft of Vehicle,2016,12,4,7.0,58.0,22XX E 2ND AVE,Grandview-Woodland,495706.6,5457323.11
Break and Enter Commercial,2016,5,2,10.0,20.0,1XX E PENDER ST,Central Business District,492577.87,5458632.01
Break and Enter Commercial,2016,10,23,21.0,51.0,1XX E KENT N AVE,Sunset,492417.55,5450487.66
Mischief,2016,10,29,20.0,0.0,22XX E 4TH AVE,Grandview-Woodland,495690.35,5457107.7
Theft from Vehicle,2016,10,31,18.0,0.0,5X W 18TH AVE,Riley Park,492276.89,5455778.63
Break and Enter Commercial,2016,6,13,5.0,0.0,1XX E HASTINGS ST,Central Business District,492685.21,5458734.96
Break and Enter Commercial,2016,9,13,23.0,59.0,1XX E HASTINGS ST,Central Business District,492671.75,5458744.56
Break and Enter Commercial,2016,5,24,9.0,0.0,1XX E HASTINGS ST,Central Business District,492671.75,5458744.56
Break and Enter Commercial,2016,10,31,19.0,0.0,1XX E HASTINGS ST,Central Business District,492647.36,5458736.22
Break and Enter Commercial,2016,6,5,23.0,0.0,1XX E HASTINGS ST,Central Business District,492637.03,5458736.57
Break and Enter Commercial,2016,1,14,7.0,5.0,1XX E HASTINGS ST,Central Business District,492637.03,5458736.57
Break and Enter Residential/Other,2016,4,6,17.0,30.0,71XX ARGYLE ST,Victoria-Fraserview,494750.9,5451832.23
Break and Enter Commercial,2016,5,17,6.0,23.0,1XX E HASTINGS ST,Central Business District,492571.65,5458738.74
Break and Enter Commercial,2016,10,6,4.0,45.0,1XX E CORDOVA ST,Central Business District,492678.59,5458840.12
Mischief,2016,4,7,22.0,0.0,14XX E 8TH AVE,Grandview-Woodland,494529.45,5456734.43
Mischief,2016,6,3,3.0,20.0,22XX E 6TH AVE,Grandview-Woodland,495637.5,5456912.49
Break and Enter Residential/Other,2016,2,22,13.0,0.0,70XX WILTSHIRE ST,Kerrisdale,489306.66,5452041.98
Theft of Vehicle,2016,2,29,23.0,0.0,22XX E 38TH AVE,Kensington-Cedar Cottage,495490.79,5453677.73
Theft of Vehicle,2016,3,3,12.0,0.0,22XX E 38TH AVE,Kensington-Cedar Cottage,495508.58,5453677.56
Break and Enter Commercial,2016,4,30,4.0,30.0,1XX E CORDOVA ST,Central Business District,492585.36,5458852.52
Theft of Vehicle,2016,7,29,20.0,0.0,22XX E 38TH AVE,Kensington-Cedar Cottage,495539.81,5453686.42
Break and Enter Commercial,2016,7,3,10.0,2.0,1XX E CORDOVA ST,Central Business District,492580.55,5458852.69
Break and Enter Commercial,2016,10,22,6.0,20.0,1XX E BROADWAY AVE,Mount Pleasant,492561.73,5456687.53
Break and Enter Commercial,2016,7,8,22.0,27.0,1XX E 8TH AVE,Mount Pleasant,492558.94,5456782.64
Break and Enter Commercial,2016,7,6,0.0,0.0,1XX E 8TH AVE,Mount Pleasant,492558.94,5456782.64
Break and Enter Commercial,2016,5,23,1.0,16.0,1XX E 8TH AVE,Mount Pleasant,492536.04,5456783.29
Break and Enter Commercial,2016,11,19,21.0,53.0,1XX E 6TH AVE,Mount Pleasant,492585.57,5456972.87
Break and Enter Commercial,2016,3,10,3.0,51.0,1XX E 4TH AVE,Mount Pleasant,492532.11,5457176.2
Break and Enter Commercial,2016,9,4,23.0,30.0,1XX E 3RD AVE,Mount Pleasant,492591.11,5457275.4
Break and Enter Commercial,2016,8,4,6.0,0.0,1XX E 3RD AVE,Mount Pleasant,492543.79,5457275.89
Break and Enter Commercial,2016,4,15,1.0,30.0,1XX E 37TH AVE,Riley Park,492538.68,5453842.94
Theft from Vehicle,2016,12,31,2.0,0.0,10XX WINDERMERE ST,Hastings-Sunrise,497362.89,5458114.9
Break and Enter Commercial,2016,10,14,20.0,15.0,1XX E 35TH AVE,Riley Park,492560.21,5454033.85
Break and Enter Commercial,2016,11,10,23.0,0.0,1XX E 32ND AVE,Riley Park,492595.34,5454358.81
Theft from Vehicle,2016,4,24,8.0,40.0,80XX OSLER ST,Marpole,490430.87,5451129.68
Break and Enter Residential/Other,2016,8,31,13.0,10.0,70XX MONT ROYAL SQ,Killarney,497239.01,5451890.28
Break and Enter Commercial,2016,6,15,1.0,41.0,1XX E 1ST AVE,Mount Pleasant,492551.63,5457488.56
Break and Enter Commercial,2016,1,27,5.0,0.0,1XX E 1ST AVE,Mount Pleasant,492551.63,5457488.56
Break and Enter Residential/Other,2016,11,11,21.0,36.0,70XX MONT ROYAL SQ,Killarney,497210.77,5451834.88
Mischief,2016,2,21,16.0,0.0,22XX OXFORD ST,Grandview-Woodland,495730.24,5459214.56
Theft of Vehicle,2016,9,19,18.0,0.0,22XX HARRISON DR,Victoria-Fraserview,495569.99,5450656.81
Break and Enter Commercial,2016,4,20,0.0,0.0,1XX E 1ST AVE,Mount Pleasant,492544.08,5457488.74
Break and Enter Commercial,2016,11,11,12.0,13.0,1XX E 1ST AVE,Mount Pleasant,492554.37,5457497.64
Break and Enter Commercial,2016,11,11,3.0,40.0,1XX E 1ST AVE,Mount Pleasant,492554.37,5457497.64
Break and Enter Commercial,2016,11,2,3.0,0.0,1XX E 1ST AVE,Mount Pleasant,492554.37,5457497.64
Mischief,2016,5,1,12.0,0.0,14XX LAMEYS MILL RD,Fairview,490007.44,5457361.38
Mischief,2016,4,30,23.0,30.0,14XX LAMEYS MILL RD,Fairview,490007.44,5457361.38
Theft from Vehicle,2016,12,26,23.0,0.0,5X W 21ST AVE,Riley Park,492278.81,5455468.14
Mischief,2016,4,22,17.0,57.0,22XX MANITOBA ST,Mount Pleasant,492228.6,5456979.29
Break and Enter Commercial,2016,10,9,11.0,25.0,1XX E 15TH AVE,Mount Pleasant,492557.51,5456093.52
Break and Enter Commercial,2016,2,13,9.0,0.0,1XX E 12TH AVE,Mount Pleasant,492537.52,5456393.69
Break and Enter Commercial,2016,3,6,4.0,55.0,1XX DRAKE ST,Central Business District,491126.76,5457748.3
Theft of Vehicle,2016,9,21,9.0,25.0,22XX KINGSWAY AVE,Kensington-Cedar Cottage,495676.49,5454405.89
Mischief,2016,7,30,23.0,0.0,14XX HARWOOD ST,West End,489914.65,5458868.84
Break and Enter Residential/Other,2016,6,4,20.0,40.0,70XX HEATHER ST,Oakridge,490982.86,5452027.38
Break and Enter Commercial,2016,1,27,22.0,24.0,1XX DAVIE ST,Central Business District,491206.79,5457904.12
Break and Enter Commercial,2016,7,8,11.0,30.0,1XX COMMERCIAL DR,Grandview-Woodland,494879.27,5459002.42
Break and Enter Commercial,2016,1,10,15.0,9.0,1XX COMMERCIAL DR,Grandview-Woodland,494879.27,5459002.42
Break and Enter Commercial,2016,11,1,22.0,55.0,1XX CAMBIE ST,Central Business District,492099.45,5459098.31
Break and Enter Residential/Other,2016,3,1,12.0,28.0,70XX DUFF ST,Victoria-Fraserview,495293.0,5451911.45
Break and Enter Residential/Other,2016,7,24,0.0,0.0,70XX DUFF ST,Victoria-Fraserview,495292.38,5451882.81
Break and Enter Commercial,2016,1,25,17.0,0.0,1XX CAMBIE ST,Central Business District,492089.48,5459096.77
Break and Enter Commercial,2016,7,28,10.0,15.0,1XX AQUARIUS MEWS,Central Business District,491349.11,5457905.53
Break and Enter Commercial,2016,1,9,1.0,50.0,1XX AQUARIUS MEWS,Central Business District,491349.11,5457905.53
Break and Enter Commercial,2016,5,22,0.0,5.0,1XX ALEXANDER ST,Central Business District,492739.81,5459047.68
Break and Enter Commercial,2016,6,1,5.0,5.0,1XX ALEXANDER ST,Central Business District,492714.6,5459037.73
Break and Enter Commercial,2016,5,27,22.0,37.0,1XX ALEXANDER ST,Central Business District,492714.6,5459037.73
Break and Enter Residential/Other,2016,1,27,22.0,0.0,70XX CAMBIE ST,Oakridge,491487.44,5452017.07
Mischief,2016,10,30,9.0,6.0,14XX PARKER ST,Grandview-Woodland,494487.92,5458117.79
Break and Enter Commercial,2016,11,12,0.0,0.0,1XX ABBOTT ST,Central Business District,492271.28,5459047.76
Break and Enter Commercial,2016,10,18,5.0,17.0,1XX ABBOTT ST,Central Business District,492271.28,5459047.76
Break and Enter Commercial,2016,2,23,20.0,30.0,1X WATER ST,Central Business District,492396.78,5458979.33
Break and Enter Commercial,2016,2,13,7.0,44.0,1X WATER ST,Central Business District,492388.08,5458991.38
Theft of Vehicle,2016,12,2,19.0,0.0,22XX NAPIER ST,Grandview-Woodland,495652.33,5457998.48
Break and Enter Commercial,2016,12,26,1.0,30.0,1X W BROADWAY AVE,Mount Pleasant,492343.71,5456705.12
Mischief,2016,10,12,20.0,59.0,HOMER ST / W GEORGIA ST,Central Business District,491621.0,5458653.24
Break and Enter Residential/Other,2016,1,17,7.0,3.0,70XX ANGUS DR,Kerrisdale,489214.62,5452061.15
Mischief,2016,7,21,18.0,0.0,22XX ST CATHERINES ST,Mount Pleasant,493807.12,5456935.91
Break and Enter Commercial,2016,5,20,6.0,10.0,1X E PENDER ST,Central Business District,492435.99,5458646.37
Break and Enter Residential/Other,2016,8,1,13.0,0.0,70XX ADERA ST,Kerrisdale,489527.02,5452096.19
Theft of Vehicle,2016,10,10,23.0,0.0,22XX ONTARIO ST,Mount Pleasant,492371.24,5456962.26
Break and Enter Residential/Other,2016,1,1,9.0,54.0,6XX WINDERMERE ST,Hastings-Sunrise,497361.37,5458443.49
Break and Enter Residential/Other,2016,2,7,18.0,40.0,6XX W PENDER ST,Central Business District,491697.16,5459052.94
Other Theft,2016,6,3,13.0,21.0,11XX ROBSON ST,West End,490907.55,5459120.92
Break and Enter Commercial,2016,3,16,17.0,0.0,1X E BROADWAY AVE,Mount Pleasant,492388.9,5456703.62
Other Theft,2016,10,26,20.0,35.0,11XX ROBSON ST,West End,490907.55,5459120.92
Break and Enter Commercial,2016,7,7,18.0,0.0,1X E 6TH AVE,Mount Pleasant,492403.83,5456977.98
Break and Enter Commercial,2016,1,23,18.0,20.0,1X E 3RD AVE,Mount Pleasant,492414.69,5457290.61
Break and Enter Commercial,2016,6,24,4.0,34.0,1X E 11TH AVE,Mount Pleasant,492381.55,5456498.18
Break and Enter Commercial,2016,2,4,23.0,13.0,19XX WYLIE ST,Mount Pleasant,491719.4,5457262.84
Break and Enter Commercial,2016,12,18,4.0,20.0,19XX W BROADWAY AVE,Kitsilano,489216.49,5456781.57
Break and Enter Residential/Other,2016,5,28,3.0,15.0,6XX W HASTINGS ST,Central Business District,491727.66,5459166.2
Break and Enter Commercial,2016,12,2,3.0,47.0,19XX W BROADWAY AVE,Kitsilano,489216.49,5456781.57
Break and Enter Commercial,2016,10,3,15.0,23.0,19XX W BROADWAY AVE,Kitsilano,489203.33,5456791.07
Mischief,2016,3,30,14.0,2.0,22XX SKEENA ST,Hastings-Sunrise,497923.51,5456853.66
Break and Enter Commercial,2016,8,11,5.0,28.0,19XX W BROADWAY AVE,Kitsilano,489149.7,5456792.54
Break and Enter Commercial,2016,9,23,21.0,5.0,19XX W BROADWAY AVE,Kitsilano,489126.59,5456793.18
Break and Enter Residential/Other,2016,9,16,19.0,30.0,6XX W 8TH AVE,Fairview,491394.97,5456836.52
Break and Enter Commercial,2016,8,11,4.0,30.0,19XX W BROADWAY AVE,Kitsilano,489107.34,5456793.71
Theft of Vehicle,2016,9,9,20.0,30.0,22XX PANDORA ST,Grandview-Woodland,495663.57,5458914.22
Break and Enter Commercial,2016,3,6,18.0,30.0,19XX W BROADWAY AVE,Kitsilano,489078.46,5456794.5
Break and Enter Commercial,2016,6,29,5.0,0.0,19XX W 4TH AVE,Kitsilano,489222.86,5457269.2
Theft of Vehicle,2016,3,1,12.0,0.0,22XX PANDORA ST,Grandview-Woodland,495733.22,5458922.84
Theft of Vehicle,2016,1,23,23.0,30.0,22XX W 16TH AVE,Arbutus Ridge,488680.46,5456070.12
Break and Enter Residential/Other,2016,5,7,9.0,35.0,6XX W 8TH AVE,Fairview,491290.76,5456839.36
Theft of Vehicle,2016,4,1,19.0,30.0,22XX W 19TH AVE,Arbutus Ridge,488527.97,5455851.28
Theft of Vehicle,2016,9,15,23.0,30.0,23XX LAKEWOOD DR,Grandview-Woodland,495493.61,5456815.76
Theft from Vehicle,2016,5,15,2.0,1.0,5X W 48TH AVE,Oakridge,492199.9,5452675.99
Break and Enter Commercial,2016,12,14,2.0,27.0,19XX W 4TH AVE,Kitsilano,489184.19,5457270.17
Break and Enter Commercial,2016,6,10,6.0,20.0,19XX W 4TH AVE,Kitsilano,489184.19,5457270.17
Break and Enter Commercial,2016,1,16,0.0,0.0,19XX W 4TH AVE,Kitsilano,489183.96,5457261.03
Theft of Vehicle,2016,5,17,0.0,0.0,22XX PANDORA ST,Grandview-Woodland,495733.22,5458922.84
Break and Enter Commercial,2016,1,15,22.0,0.0,19XX W 4TH AVE,Kitsilano,489125.96,5457262.49
Break and Enter Commercial,2016,8,25,5.0,41.0,19XX W 4TH AVE,Kitsilano,489122.97,5457271.72
Theft of Vehicle,2016,3,15,12.0,0.0,23XX MCLEAN DR,Grandview-Woodland,494497.37,5456766.59
Theft of Vehicle,2016,7,12,15.0,0.0,23XX MCLEAN DR,Grandview-Woodland,494497.37,5456766.59
Break and Enter Commercial,2016,8,22,5.0,6.0,19XX W 4TH AVE,Kitsilano,489122.97,5457271.72
Break and Enter Commercial,2016,8,15,8.0,29.0,19XX W 2ND AVE,Kitsilano,489120.13,5457460.82
Break and Enter Commercial,2016,9,13,8.0,40.0,19XX W 1ST AVE,Kitsilano,489178.39,5457566.22
Break and Enter Commercial,2016,4,23,3.0,30.0,19XX TRIUMPH ST,Grandview-Woodland,495354.4,5459025.69
Break and Enter Commercial,2016,8,5,5.0,5.0,19XX STEPHENS ST,Kitsilano,487903.25,5457314.96
Break and Enter Residential/Other,2016,1,8,12.0,0.0,6XX W 71ST AVE,Marpole,491228.69,5450512.49
Break and Enter Commercial,2016,12,15,9.0,0.0,19XX SCOTIA ST,Mount Pleasant,492854.11,5457215.16
Break and Enter Residential/Other,2016,9,4,16.0,0.0,6XX W 71ST AVE,Marpole,491225.64,5450512.66
Break and Enter Commercial,2016,10,24,6.0,0.0,19XX SCOTIA ST,Mount Pleasant,492854.11,5457215.16
Break and Enter Residential/Other,2016,9,5,0.0,0.0,6XX W 71ST AVE,Marpole,491216.49,5450513.17
Break and Enter Commercial,2016,10,20,9.0,17.0,19XX SCOTIA ST,Mount Pleasant,492854.11,5457215.16
Break and Enter Residential/Other,2016,10,29,13.0,30.0,6XX W 70TH AVE,Marpole,491240.36,5450607.98
Break and Enter Residential/Other,2016,3,16,21.0,0.0,6XX W 6TH AVE,Fairview,491404.65,5457012.85
Break and Enter Commercial,2016,7,3,3.0,35.0,19XX POWELL ST,Grandview-Woodland,495306.52,5459127.32
Break and Enter Commercial,2016,3,29,3.0,0.0,19XX POWELL ST,Grandview-Woodland,495285.18,5459118.03
Mischief,2016,6,1,19.0,49.0,22XX VENABLES ST,Grandview-Woodland,495654.85,5458202.47
